date,listed_price,price_trend,day_of_week,month,week_of_year,ma_7,ma_14,volatility_7,momentum_7,price_lag_1,price_lag_2,price_lag_3,price_lag_7,price_lag_14,log_price,rolling_mean_3
2025-11-16,74994,0,6,11,46,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-17,74994,0,0,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-18,74994,0,1,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-19,74994,0,2,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-20,74994,0,3,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-21,74994,0,4,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-22,74994,0,5,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-23,74994,0,6,11,47,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-24,74994,0,0,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-25,74994,0,1,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-26,74994,0,2,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-27,74994,0,3,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-28,74994,0,4,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-29,74994,0,5,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-11-30,74994,0,6,11,48,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-01,74994,0,0,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-02,74994,0,1,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-03,74994,0,2,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-04,74994,0,3,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-05,74994,0,4,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-06,74994,0,5,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-07,74994,0,6,12,49,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-08,74994,0,0,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-09,74994,0,1,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-10,74994,0,2,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-11,74994,0,3,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-12,74994,0,4,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-13,74994,0,5,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-14,74994,0,6,12,50,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-15,74994,0,0,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-16,74994,0,1,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-17,74994,0,2,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-18,74994,0,3,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-19,74994,0,4,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-20,74994,0,5,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-21,74994,0,6,12,51,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-22,74994,0,0,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-23,74994,0,1,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-24,74994,0,2,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-25,74994,0,3,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-26,74994,0,4,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-27,74994,0,5,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-28,74994,0,6,12,52,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-29,74994,0,0,12,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-30,74994,0,1,12,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2025-12-31,74994,0,2,12,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-01,74994,0,3,1,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-02,74994,0,4,1,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-03,74994,0,5,1,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-04,74994,0,6,1,1,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-05,74994,0,0,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-06,74994,0,1,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-07,74994,0,2,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-08,74994,0,3,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-09,74994,0,4,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-10,74994,0,5,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-11,74994,0,6,1,2,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-12,74994,0,0,1,3,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-13,74994,0,1,1,3,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-14,74994,0,2,1,3,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-15,74994,0,3,1,3,74994.0,74994.0,0.0,0,74994,74994,74994,74994,74994,11.22517672,74994.0
2026-01-16,69990,-1,4,1,3,74279.14286,74636.57143,1891.334223,-5004,74994,74994,74994,74994,74994,11.15612194,73326.0
2026-01-17,69990,0,5,1,3,73564.28571,74279.14286,2441.701983,-5004,69990,74994,74994,74994,74994,11.15612194,71658.0
2026-01-18,69990,0,6,1,3,72849.42857,73921.71429,2674.750509,-5004,69990,69990,74994,74994,74994,11.15612194,69990.0
2026-01-19,69990,0,0,1,4,72134.57143,73564.28571,2674.750509,-5004,69990,69990,69990,74994,74994,11.15612194,69990.0
2026-01-20,69990,0,1,1,4,71419.71429,73206.85714,2441.701983,-5004,69990,69990,69990,74994,74994,11.15612194,69990.0
2026-01-21,69990,0,2,1,4,70704.85714,72849.42857,1891.334223,-5004,69990,69990,69990,74994,74994,11.15612194,69990.0
2026-01-22,69990,0,3,1,4,69990.0,72492.0,0.0,-5004,69990,69990,69990,74994,74994,11.15612194,69990.0
2026-01-23,69990,0,4,1,4,69990.0,72134.57143,0.0,0,69990,69990,69990,69990,74994,11.15612194,69990.0
2026-01-24,69990,0,5,1,4,69990.0,71777.14286,0.0,0,69990,69990,69990,69990,74994,11.15612194,69990.0
2026-01-25,74990,1,6,1,4,70704.28571,71776.85714,1889.822365,5000,69990,69990,69990,69990,74994,11.22512339,71656.66666666667
2026-01-26,74990,0,0,1,5,71418.57143,71776.57143,2439.750182,5000,74990,69990,69990,69990,74994,11.22512339,73323.33333333333
2026-01-27,74990,0,1,1,5,72132.85714,71776.28571,2672.612419,5000,74990,74990,69990,69990,74994,11.22512339,74990.0
2026-01-28,74990,0,2,1,5,72847.14286,71776.0,2672.612419,5000,74990,74990,74990,69990,74994,11.22512339,74990.0
2026-01-29,74990,0,3,1,5,73561.42857,71775.71429,2439.750182,5000,74990,74990,74990,69990,74994,11.22512339,74990.0
2026-01-30,74990,0,4,1,5,74275.71429,72132.85714,1889.822365,5000,74990,74990,74990,69990,69990,11.22512339,74990.0
2026-01-31,74990,0,5,1,5,74990.0,72490.0,0.0,5000,74990,74990,74990,69990,69990,11.22512339,74990.0
2026-02-01,74990,0,6,2,5,74990.0,72847.14286,0.0,0,74990,74990,74990,74990,69990,11.22512339,74990.0
2026-02-02,74990,0,0,2,6,74990.0,73204.28571,0.0,0,74990,74990,74990,74990,69990,11.22512339,74990.0
2026-02-03,74990,0,1,2,6,74990.0,73561.42857,0.0,0,74990,74990,74990,74990,69990,11.22512339,74990.0
2026-02-04,74990,0,2,2,6,74990.0,73918.57143,0.0,0,74990,74990,74990,74990,69990,11.22512339,74990.0
2026-02-05,74990,0,3,2,6,74990.0,74275.71429,0.0,0,74990,74990,74990,74990,69990,11.22512339,74990.0
2026-02-06,74990,0,4,2,6,74990.0,74632.85714,0.0,0,74990,74990,74990,74990,69990,11.22512339,74990.0
2026-02-07,57999,-1,5,2,6,72562.71429,73776.35714,6421.994361,-16991,74990,74990,74990,74990,69990,10.96819829,69326.33333333333
2026-02-08,57999,0,6,2,6,70135.42857,72562.71429,8290.75907,-16991,57999,74990,74990,74990,74990,10.96819829,63662.666666666664
2026-02-09,57999,0,0,2,7,67708.14286,71349.07143,9082.071523,-16991,57999,57999,74990,74990,74990,10.96819829,57999.0
2026-02-10,57999,0,1,2,7,65280.85714,70135.42857,9082.071523,-16991,57999,57999,57999,74990,74990,10.96819829,57999.0
2026-02-11,74994,1,2,2,7,65281.42857,70135.71429,9082.784317,4,57999,57999,57999,74990,74990,11.22517672,63664.0
